timestep,motioninput_0,motioninput_1,motioninput_2,motioninput_3,motioninput_4,motioninput_5,motioninput_6,motioninput_7,motioninput_8,motioninput_9,motioninput_10,motioninput_11,motioninput_12,motioninput_13,motioninput_14,motioninput_15,motioninput_16,motioninput_17,motioninput_18,motioninput_19,motioninput_20,motioninput_21,motioninput_22,motioninput_23,motioninput_24,motioninput_25,motioninput_26,motioninput_27,motioninput_28,motioninput_29,motioninput_30,motioninput_31,motioninput_32,motioninput_33,motioninput_34,motioninput_35,motioninput_36,motioninput_37,motioninput_38,motioninput_39,motioninput_40,motioninput_41,anchor_ori_0,anchor_ori_1,anchor_ori_2,anchor_ori_3,anchor_ori_4,anchor_ori_5,angvel_x,angvel_y,angvel_z,qpos_offset_0,qpos_offset_1,qpos_offset_2,qpos_offset_3,qpos_offset_4,qpos_offset_5,qpos_offset_6,qpos_offset_7,qpos_offset_8,qpos_offset_9,qpos_offset_10,qpos_offset_11,qpos_offset_12,qpos_offset_13,qpos_offset_14,qpos_offset_15,qpos_offset_16,qpos_offset_17,qpos_offset_18,qpos_offset_19,qpos_offset_20,qvel_0,qvel_1,qvel_2,qvel_3,qvel_4,qvel_5,qvel_6,qvel_7,qvel_8,qvel_9,qvel_10,qvel_11,qvel_12,qvel_13,qvel_14,qvel_15,qvel_16,qvel_17,qvel_18,qvel_19,qvel_20,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20
240,-1.9023088216781616,-0.26099997758865356,0.8068570494651794,1.1063623428344727,0.0,-0.3058890104293823,-0.577113926410675,-0.5477508902549744,0.23852702975273132,0.4829825758934021,0.0,0.0608937069773674,-0.12866196036338806,-1.6458293199539185,-0.17399999499320984,-1.0291712284088135,1.2550179958343506,1.067854881286621,-2.7920000553131104,-0.34836912155151367,0.9734248518943787,2.0409374237060547,-0.19248351454734802,-1.43488347530365,-1.631370186805725,0.0,0.04239082336425781,-1.202470064163208,0.6681129336357117,-1.122380018234253,1.0616458654403687,0.0,-1.189957618713379,2.2746047973632812,-2.0882248878479004,0.0,-5.586866855621338,0.529104471206665,1.6429334878921509,-0.00010132789611816406,0.5324639081954956,0.9346321225166321,0.9943131747006709,0.050782838058149975,-0.05419768941879664,0.9979407693414689,0.09167290263942039,0.039183213815574436,-0.9858557907490088,-1.593359891642261,-1.3591109363265503,-1.6559806029636555,-0.12488099263468279,1.0892834703744543,0.6570800281403757,0.33848656764482254,-0.3180553809170281,-0.34653616716184465,-0.5766141577786034,0.3007196894423282,-0.27635698482567483,0.10161398868029298,0.5499578003215011,0.004757656434263553,-1.5251519796771424,0.03987792101112406,-1.0187959730632279,1.1881501121964502,1.2545957723333427,-2.518762779352574,-0.27141568983443054,1.0675934915239886,"[2.1599554260208937, 0.07083746172935848, -0.9036785526600227, -2.0038822172704007, 0.467156257426269, -0.3862669878019397, 1.1880862246471589, 2.0367649728360973, 1.2811775531392628, -1.4008777070927316, 0.41302165932595153, -0.8131857392250135, 1.2511429322785101, -0.060755872828332114, 0.9313862830696511, -3.234836613821758, -0.6471098059126577, 1.1435933285618352, -1.8280298805113497, -0.12562094254031714, -0.010718651103517884]",61.46432308406105,44.20289490897736,-76.45398967992033,-42.43641950990424,2.461757599795743,5.5652547452624646,-5.83332308226965,-1.9179767458908117,-11.679732335109364,2.412076579437503,-0.007437857749885923,-1.7408247914360115,-3.158393024807083,-21.197132767115875,-0.9181837361234985,-2.553134561157968,-2.6677743824918947,-14.62554330205954,9.542766334384204,0.3233520084173371,0.6962189380017421
241,-1.857603907585144,-0.26100000739097595,0.7793329954147339,1.0740447044372559,0.0,-0.3063519597053528,-0.6094244122505188,-0.5405848622322083,0.1977604180574417,0.5129431486129761,0.0,0.04184901341795921,-0.07942266017198563,-1.6926029920578003,-0.17399999499320984,-1.1554371118545532,1.265126347541809,1.0987809896469116,-2.7920000553131104,-0.3536836504936218,0.9860414862632751,2.2294373512268066,-7.450580596923828e-07,-1.2353851795196533,-1.6344666481018066,0.0,-0.2454914152622223,-2.224879026412964,0.1925930380821228,-2.1317977905273438,1.8039062023162842,0.0,-1.2557721138000488,1.999115228652954,-1.3014227151870728,0.0,-4.380470275878906,0.6610959768295288,1.004648208618164,0.0,-2.074969530105591,-0.44539719820022583,0.996499494781436,0.01786567339020225,-0.022164249293277545,0.9983992573944426,0.08060708997109922,0.053663214109302575,-0.9689157070364981,-1.6267907542205045,-1.5025163411553475,-1.6212347987404225,-0.1212349443414989,1.0611089346042457,0.6211763348305623,0.3298844474602597,-0.30665480810191825,-0.34182573708909214,-0.5345639128918547,0.3070159326369696,-0.28276008060028107,0.10917666266345748,0.5211618171521754,0.03728991687924016,-1.5460310165033808,0.05058534795138453,-1.1122535517760903,1.1759032972225616,1.2564412695814022,-2.5371322353408616,-0.2863402631026104,1.0504364060159492,"[1.5158409471845953, 0.2526329913057682, -1.7325923611647012, -1.7103171957759, -0.8442018128616735, 0.9215177035099025, -0.34517987986364407, 2.1257833337454692, -0.22218287548047438, 0.362907816875488, 0.35232554515025455, -1.7114110347782785, 1.8373053989777597, -1.5467403683544134, 0.2917106903562876, -5.332215702127984, -0.501188878130674, -0.5229142403022821, -0.49723778100497984, -1.242195355910957, -1.4011988195547076]",56.44771180304171,51.677173180216414,-69.07299141697276,-49.56320037816299,5.122419820810213,5.848485944117637,-3.6152342496801215,-8.842859770488596,-7.55998723237912,5.25086294605471,-0.15907123734090695,-0.3021820734936478,-2.885721360070205,-11.256143756923322,-1.4593425818873769,-0.039459346587831234,-1.0720830098731142,-12.323269452909788,4.702544362305444,-1.1624475606674811,0.0681276229238672
242,-1.813131332397461,-0.26100000739097595,0.7574416399002075,1.0409836769104004,0.0,-0.3157086670398712,-0.6661090850830078,-0.5400471687316895,0.15325511991977692,0.5551388263702393,0.0,0.010662825778126717,-0.04869735240936279,-1.6978862285614014,-0.17399999499320984,-1.204390048980713,1.2814618349075317,1.1080408096313477,-2.7920000553131104,-0.4313679039478302,0.9556089639663696,2.2020487785339355,0.0,-1.2968063354492188,-1.758471131324768,0.0,-0.3274261951446533,-2.9344663619995117,0.36125630140304565,-1.9121747016906738,2.497145652770996,0.0,-1.7442209720611572,1.4385316371917725,0.30360519886016846,0.0,-1.7218440771102905,0.8823961019515991,0.5419284105300903,0.14091730117797852,-4.098531723022461,-1.7721772193908691,0.997946682994109,0.011170193890910542,-0.015834238519379387,0.9971367133778697,0.062062023746951016,0.07479038442487183,-0.9725452686708242,-1.5292286378661517,-1.5896688709770967,-1.5927761879123894,-0.11469131243769788,1.0251793818413901,0.5868574516004039,0.32179548451126877,-0.294053342361276,-0.3615454975715424,-0.4902711757814159,0.2943291382762161,-0.25098846318269613,0.11503254775509793,0.4961019694435388,0.07547305974539248,-1.5786190990647435,0.050724445581555526,-1.2119573412929192,1.1710438593585015,1.235656976722894,-2.5403374534986165,-0.3356263752801201,1.0067597127412535,"[1.3955158527971987, 0.3680560937941871, -1.816873561755633, -1.7845242721115497, -0.2800445597040897, 0.5845304742004396, -1.456813165253005, 2.3365425550643515, -0.7809661829698705, 1.9665330453494525, 0.3196831511900974, -1.524371365230707, 1.8936356025660916, -1.5074042863674426, -0.13014973352070136, -4.553248740465138, -0.04170815016426285, -1.2556922491613185, -0.05681690807915875, -3.2699454741531273, -2.670233188116018]",46.98178879375072,50.13048839747507,-66.87958520204837,-56.39416397703609,8.025284586100355,2.3161837588468317,-4.327833268157008,-5.055638593605039,-1.2582956413597524,-0.5968993604054731,0.07702692462774907,-0.5964268913085387,-8.402295783483119,5.074820558923648,-1.129559810526811,1.9020949114267758,0.4064323613886289,-4.859878176844578,1.841509818478622,-1.567004536729927,-0.6200569796449278
243,-1.769521951675415,-0.26100000739097595,0.7274607419967651,1.0037058591842651,0.0,-0.3194490075111389,-0.7268030643463135,-0.5261346101760864,0.12127342820167542,0.6128289699554443,0.0,-0.027919825166463852,-0.02188139595091343,-1.6804587841033936,-0.17399999499320984,-1.2243108749389648,1.300422191619873,1.1204581260681152,-2.786363363265991,-0.5176249146461487,0.9151543974876404,2.1373867988586426,0.0,-1.9035786390304565,-2.0748064517974854,0.0,0.09379461407661438,-3.2352819442749023,1.3643994331359863,-0.9729653596878052,3.659334659576416,0.0,-2.2990291118621826,1.1453810930252075,2.006930112838745,0.0,0.4555344581604004,1.0793119668960571,0.7787585258483887,0.5636751651763916,-4.7416486740112305,-2.523905038833618,0.9988336122132958,0.006434004956380617,-0.01066643847355929,0.9959992807041075,0.04709184858581445,0.08912932411457977,-0.9890839422043408,-1.4587474124870101,-1.519965584988864,-1.5647221874560984,-0.10749273966551273,0.9869485092588761,0.5477388729928072,0.31553091028131297,-0.27965333656164726,-0.40145651689135375,-0.4394928435764231,0.2797189775562437,-0.20092854960006712,0.12141461468429973,0.4617499659761388,0.10969344481206039,-1.5921051360206009,0.0454102045412837,-1.270639214513496,1.1767949723035223,1.2091696801850758,-2.5402661467100227,-0.42284541107661294,0.9358083514278004,"[1.406724316712495, 0.338066943719243, -1.9881127334672621, -2.0784946070277353, -0.35706487912158685, 0.8379311423616461, -2.2823909078545377, 2.6785795105268138, -0.6489515430135335, 2.8021835225551137, 0.31274436925424687, -1.7851236480261656, 1.5746626730691557, -0.03415445153743962, -0.3219135725617928, -1.8457092089270457, 0.515449685692982, -1.3098226054789177, 0.024727979996384764, -4.975597856978034, -4.128791301040728]",41.28973598626929,51.04047085893359,-68.59412619309533,-58.14661882330216,8.515882645742316,4.30088268512695,-2.520618697369578,-3.775382032359712,1.8984353319798295,-1.750390227258702,0.05260888484554149,-0.006393891790326123,-11.000372273855847,16.382704556115673,-0.4332833923754261,2.3914217098337516,1.0492013088096397,-0.6121282283257568,1.7043609253962873,-0.5855003815828077,-1.2141634642225574
244,-1.7276358604431152,-0.26100000739097595,0.6812984943389893,0.9579914212226868,0.0,-0.31195688247680664,-0.7955203652381897,-0.4854711890220642,0.11433650553226471,0.7015122175216675,0.0,-0.0812983438372612,-0.0028821073938161135,-1.6176090240478516,-0.17399999499320984,-1.1861686706542969,1.324634313583374,1.1391911506652832,-2.7694530487060547,-0.6210338473320007,0.8546527624130249,2.1056652069091797,0.0,-2.252662181854248,-2.207192897796631,0.0,0.3727622330188751,-3.527876853942871,2.2586188316345215,0.4382755756378174,4.727041721343994,0.0,-2.4595282077789307,0.9864591360092163,3.3347368240356445,0.0,2.2001476287841797,1.1246681213378906,1.0291814804077148,1.0022222995758057,-4.514899730682373,-3.0295445919036865,0.999373137754327,0.004967490147813933,-0.008041442051872499,0.9960784343194166,0.034477046636810005,0.08833502547353773,-1.0100353259792731,-1.469569695048182,-1.3484027561687337,-1.5364618583612568,-0.10283026189187094,0.9407885319465844,0.5018674592417216,0.3148398570820142,-0.2565950464409401,-0.4516983792810316,-0.38205367989346617,0.273218502289272,-0.13708446139946445,0.12721611240838965,0.43133247122214513,0.13628703937863026,-1.5707308941764948,0.039431235585302746,-1.2774696980510294,1.193921596908844,1.189367298622779,-2.5396547900836515,-0.5286837632890082,0.8454294382467714,"[1.4122992788334705, 0.1602289278461556, -2.5639460973354384, -2.3959473694632503, -0.7143355166835432, 1.2396630876075858, -2.612762898378032, 2.9861121493921927, -0.10097160922029357, 3.414192540634411, 0.27601164035857906, -1.2941800254543891, 1.1842434455485182, 1.7434353466154286, -0.25376866639352985, 0.47969385339385, 1.0557645298166478, -0.7484774050160343, 0.04130550340492296, -5.3617542094021875, -4.665819437813363]",39.15066679724809,54.10797867784131,-63.506117337548154,-56.900007311921605,8.484958241494594,8.027059980439098,0.9175364238288672,-6.489903422644371,3.6300165142838914,-1.3042271761625983,0.02048299984600921,0.7174688744661071,-8.979103186882035,15.381817983803913,1.1422202130302468,1.3418426044453065,1.0892669957432746,2.6440527634244546,2.7837377319499,1.2803393028069685,0.07820607182969219
245,-1.6852953433990479,-0.26100000739097595,0.6373542547225952,0.9154181480407715,0.0,-0.3045385181903839,-0.8679181337356567,-0.4357898533344269,0.13880445063114166,0.8019106388092041,0.0,-0.12630096077919006,0.01757696643471718,-1.5470693111419678,-0.17399999499320984,-1.1363049745559692,1.3454089164733887,1.1616253852844238,-2.746274471282959,-0.6982209086418152,0.7939726114273071,2.122709274291992,0.0,-2.169482469558716,-2.0894036293029785,0.0,0.37000104784965515,-3.665900230407715,2.596788167953491,1.6159534454345703,5.166368007659912,0.0,-2.145439624786377,1.0411916971206665,3.6231069564819336,1.7881393432617188e-05,2.63967227935791,0.9957641363143921,1.1679768562316895,1.2372732162475586,-3.531581163406372,-3.036242723464966,0.9997285856715344,-0.005974690490241791,0.003987406317789415,0.9961752626185899,0.022953334878617532,0.08717309917817966,-1.047294625077057,-1.451093904400684,-1.1982209279897282,-1.5082790161923154,-0.10105727518922579,0.8819816272628846,0.45146976168772834,0.28934153079252495,-0.22704482986285063,-0.49810213628503175,-0.32187510386795826,0.27906920979487393,-0.05294212631790235,0.12797434942005936,0.4244703216624547,0.15577261651497976,-1.5179120920539335,0.038589935243017834,-1.2482225878601239,1.2177916653526522,1.183581663702888,-2.538474830145309,-0.629606383605912,0.753050833402257,"[1.411114752227379, 0.05720755509413933, -3.1080872261512478, -2.5804177279015406, -0.7070234511650169, 1.6545830398266042, -2.300579924769921, 3.0904880475834555, 0.5471904255585548, 4.1395208842491265, -0.015857591704927433, -0.47440096683027416, 0.844241673036098, 3.1399616977929075, 0.12360126374174507, 1.9804217118935148, 1.2452619514937049, -0.0032169957454864784, 0.07408791036457947, -4.7930792853128805, -4.557696340150699]",43.57980183526303,56.59335450471806,-53.131225851335785,-50.57751010252666,8.579127664265215,9.279691217026297,-2.7521476364719923,-7.671534730447341,3.9873885148563257,-6.8481406653705506,-0.17456555781578242,-1.0281924965276619,-6.725425103615951,9.654411837199063,2.6530693704532307,0.4385807469713794,0.7236391261395374,3.25265034613417,3.5948984382219464,2.315737336807504,0.7509808667065752
246,-1.6427274942398071,-0.26100000739097595,0.5945191979408264,0.8744152784347534,0.0,-0.29715684056282043,-0.9421563744544983,-0.38159966468811035,0.17897464334964752,0.9081669449806213,0.0,-0.1671159267425537,0.0387655608355999,-1.4726847410202026,-0.17399927973747253,-1.080581784248352,1.3644648790359497,1.1859102249145508,-2.7199621200561523,-0.7622970938682556,0.7332030534744263,2.231809616088867,0.0,-1.8373876810073853,-2.1819920539855957,0.0,0.5233600735664368,-4.087638854980469,2.7981810569763184,2.42219877243042,5.717685699462891,0.0,-2.1714675426483154,0.7217584252357483,3.684002161026001,0.7103062868118286,1.916581392288208,0.8746623992919922,1.3547688722610474,1.200878620147705,-2.782113790512085,-3.116485595703125,0.9996812437583862,-0.023583603678266816,0.02271741225189353,0.9959979043101221,0.011014992431382865,0.08620898008554996,-1.0558127768257275,-1.5321944135947438,-1.0321954689384263,-1.474325128392692,-0.09491667715721523,0.8140049840784553,0.39329155083075684,0.28123011708563106,-0.18238092305725356,-0.5446794510888814,-0.2583665596081349,0.2956456917765558,0.027665651646634815,0.12375261253717129,0.40411500784161314,0.17099296563660757,-1.4472981207860156,0.04683689379926295,-1.2038793057524813,1.2447008317516806,1.1903353292291952,-2.537146780472487,-0.7111659864112806,0.6656571150291507,"[1.6616208766357943, 0.2884376592151082, -2.9591742033910933, -2.353360518430134, -0.9820533480230297, 1.7188215751031444, -2.378475566150485, 3.1832580024378143, 0.963283759628298, 3.993337248814136, -0.3619247864818104, -1.3563314592826394, 0.5831841940831326, 3.6325912977080566, 0.4764397819573732, 2.2766182232533057, 1.3938878504292058, 0.5033539746293033, 0.17591043336192488, -3.625502454014798, -4.226918107731156]",51.59754632548382,52.79217946922791,-44.006278063302474,-39.65869909750768,9.586948893474776,7.721562437466685,-5.97489323156843,-11.431636284127261,2.609020479828036,-5.639358915824502,-0.4958707421102194,-1.0098980017698649,-5.022274546087539,-0.5793788554806341,1.6703226259961896,-0.41161008489392525,0.07408709617049869,1.1537714372281247,3.94286285146686,2.632310902127755,1.1877309417738555
247,-1.5960229635238647,-0.26100000739097595,0.5638587474822998,0.8281384706497192,0.0,-0.28360411524772644,-1.0314236879348755,-0.32386261224746704,0.23569239675998688,1.0306180715560913,0.0,-0.21315966546535492,0.046447303146123886,-1.3997092247009277,-0.1455877423286438,-1.059641718864441,1.3803954124450684,1.2158161401748657,-2.698239326477051,-0.8095054626464844,0.6693131923675537,2.354609966278076,0.0,-1.4037102460861206,-2.321392297744751,0.0,0.7304317951202393,-4.623194217681885,2.828766345977783,2.792609930038452,6.164376258850098,0.0,-2.2566041946411133,0.14010295271873474,3.772592544555664,1.7596466541290283,0.6989926099777222,0.7095664739608765,1.6309082508087158,0.9148955345153809,-2.3557424545288086,-3.2673404216766357,0.9994617080078606,-0.032806715313066816,0.032650781146726544,0.9950456462706782,0.003196985536242968,0.09385031309556685,-0.9992860896847823,-1.6733178438280483,-0.8202432802519232,-1.4363586169182643,-0.0899479873941429,0.7607482330865127,0.3456538012200815,0.261994188763581,-0.15151464706859752,-0.5983145071153742,-0.19564759329299344,0.31907996256138516,0.11656535490142084,0.1130552307163553,0.3706061776953974,0.1786934068305561,-1.375085548851092,0.05978193513131347,-1.1677472325508704,1.2780095779706715,1.206801278023854,-2.5321972015755128,-0.7726219816146876,0.5849192080145811,"[2.0674007822164207, 0.2365771384197736, -2.521452381183724, -2.453349222871992, -0.895898495130226, 1.4394088653249917, -2.8827602727423787, 3.092815776478014, 1.2944250955450325, 4.780791088999994, -0.6270445166908317, -1.809109073982158, 0.2746582989975478, 3.5620766885825788, 0.7547185937033872, 1.4369766882730148, 1.8726271095163214, 1.0317541094066647, 0.27949648895985163, -2.7972130627607923, -3.9662602482544767]",51.79773248976459,53.04041143317938,-38.90469706192729,-31.17442358075132,10.996873455549148,5.559083196215994,-8.609542482126379,-14.834496724422092,2.6875760821110983,-2.5734442515117593,-0.36722167749848755,-0.21492814449754727,-6.936030523704906,-5.417022398807859,1.1447241993396768,-1.133528078317096,0.12277061939094569,1.5799471553629516,4.163942838757388,2.0088868686780916,0.7887210692672681
248,-1.548543095588684,-0.26100000739097595,0.5383707880973816,0.7815595865249634,0.0,-0.26793956756591797,-1.1270841360092163,-0.26844900846481323,0.29067903757095337,1.1547420024871826,0.0,-0.25738009810447693,0.04436967894434929,-1.321781039237976,-0.10361341387033463,-1.0526220798492432,1.3928475379943848,1.2511465549468994,-2.683366298675537,-0.856526792049408,0.6025094389915466,2.4126739501953125,0.0,-1.0157480239868164,-2.3439571857452393,0.0,0.8887823820114136,-5.102476596832275,2.6544132232666016,2.6626791954040527,6.289583206176758,0.0,-2.1197783946990967,-0.5918083786964417,4.143869876861572,2.7767245769500732,-0.3449946641921997,0.44867396354675293,2.0376622676849365,0.4011809825897217,-2.341628074645996,-3.485739231109619,0.9992960259754934,-0.03614888296018963,0.036985356282673604,0.994093063952694,-0.006287757170067547,0.10233395556644619,-0.8186993369760814,-1.8936339560242046,-0.6272795405862539,-1.3891835887176849,-0.08603995623240145,0.7121978362584963,0.29473204778610695,0.2491567761928034,-0.1309560742879441,-0.6644894401746151,-0.13769192625286314,0.3461945183451561,0.22519154147796083,0.09881022801989399,0.3313304231892945,0.17899043263243467,-1.3037441356489157,0.08227964856038192,-1.1528509005554353,1.320821606906395,1.2345461366251105,-2.528554675478197,-0.8240118135408795,0.5059951402707544,"[2.525069918053349, 0.23240510097714667, -2.11291354030428, -2.4744499281986236, -0.7645017636627168, 1.2936783471112276, -3.5708177027353916, 2.7666917209007895, 1.3664934065913434, 5.823858531979863, -0.7546620068311244, -2.0440458441261047, -0.22094627343840792, 3.5843493650022804, 1.362258666406071, 0.3269635700239496, 2.2968262234264007, 1.614073485580816, 0.15010092928919697, -2.4930055955053585, -3.994511021302728]",50.01132851288974,52.846739484906344,-33.749185010097804,-24.347370778028253,11.407031408647013,4.900461634983673,-12.194282554515894,-15.658665759570127,1.7574443153076107,-3.0966293161665206,-0.23474151996976755,-0.047615016389072284,-9.922193874845846,-4.040010261028755,2.0907723455973977,-1.019818487996426,0.19068635642009024,1.6084769984392402,4.265650938492434,1.4189808580933936,0.26460728016196633
249,-1.4995160102844238,-0.26100000739097595,0.5232288241386414,0.7343801856040955,0.0,-0.24805282056331635,-1.235522747039795,-0.21768608689308167,0.34219956398010254,1.2822014093399048,0.0,-0.297950804233551,0.022774968296289444,-1.2339544296264648,-0.034518755972385406,-1.073441505432129,1.3983423709869385,1.2973226308822632,-2.682192087173462,-0.9031705856323242,0.529883623123169,2.908125400543213,0.0,-0.650942325592041,-2.217653274536133,0.0,1.0565214157104492,-5.010411262512207,2.3627002239227295,2.531205177307129,6.086695194244385,0.0,-1.829653263092041,-2.562912940979004,5.830416202545166,5.1100358963012695,-0.4382312297821045,-0.36094188690185547,3.49692702293396,-1.0526537895202637,-2.745215654373169,-3.8210062980651855,0.9994293376892485,-0.027550786430869688,0.029568547944814783,0.9932855411382817,-0.016330950323398864,0.11236008158003244,-0.5896637627772814,-2.1450272677622384,-0.28473142114068645,-1.3331310899797177,-0.08405320316634554,0.6705848329570789,0.24559106904200279,0.23867668283924023,-0.11018250753199549,-0.7439798352452913,-0.08891353912772748,0.3711169126406129,0.3511511349976737,0.08331942717592358,0.28630630264056045,0.16522063961700856,-1.2261914813190162,0.12086183593755206,-1.155513262518102,1.365971247845662,1.275853433055044,-2.527866629881969,-0.8748179759736994,0.4235735021241892,"[2.939547179874933, 0.01039234463767484, -2.03137659410339, -2.38593588449414, -0.37883864104013926, 1.0873569941094892, -4.2212831455221975, 2.2307536521941946, 1.1560519007691243, 6.55746246461032, -0.781580808653966, -2.3967540338700406, -1.0161617637421407, 4.11842144657721, 2.305866669274478, -0.37898969890120454, 2.1974125898329797, 2.3613810023937702, -0.025201026989076274, -2.6113578192953866, -4.245702590603351]",50.97876966596855,52.498243593829045,-29.040026577503014,-20.425455256335223,10.827879657387722,5.527409698826138,-13.925935267894765,-12.12564148373559,0.37315759685399286,-4.694230974207144,-0.08524452002969052,-0.22445073201412225,-11.776171443032188,-0.08012576002639804,3.0220347696046,-0.6953176331620917,0.011985522074016597,2.3733424931649942,4.996653483944911,1.220966670530419,-0.057636404573067956
250,-1.432218074798584,-0.26100000739097595,0.5123330950737,0.6928534507751465,0.0,-0.2256787121295929,-1.327500581741333,-0.1739410012960434,0.39192724227905273,1.398209810256958,0.0,-0.3305662274360657,-0.05814684182405472,-1.088564395904541,0.10078801214694977,-1.0701513290405273,1.3784098625183105,1.3910236358642578,-2.7254724502563477,-0.9663354158401489,0.4496691823005676,3.593212366104126,0.0,-0.49169808626174927,-2.005641222000122,0.0,1.1497746706008911,-4.393050193786621,2.0994930267333984,2.463926315307617,5.657177925109863,0.0,-1.5313029289245605,-4.78757381439209,7.9888834953308105,7.59282922744751,0.4658639430999756,-1.3144314289093018,5.279007434844971,-2.719646692276001,-3.36468505859375,-4.105498790740967,0.9996504784279936,0.024201542907887126,-0.0227979522108588,0.9929212702194694,-0.013385602477114157,0.11628257163751289,-0.4279044724357266,-2.4674154318062342,0.30802294734669,-1.2674561356047054,-0.08716256114655466,0.6355866587185038,0.2006164929548272,0.2241877231673347,-0.08098258670878916,-0.8319377959284878,-0.05290515894361324,0.38960253328199124,0.4824052125054772,0.06540370589028716,0.23414407074557242,0.12907477040930995,-1.1284870287298319,0.1853663559451902,-1.1642426233945635,1.398073559722747,1.3386372241548221,-2.5329392395008488,-0.9333384694743572,0.3346466111798373,"[3.5440192760000886, -0.2642278990242731, -1.6376097855057725, -2.2243507751341953, -0.9607046462583504, 1.3837246988111127, -4.488402755606562, 1.5550927985864373, 0.7814243813890945, 6.524375363852094, -0.9868102401222419, -2.7411988794722113, -2.31300775871816, 5.451921126418905, 3.8720640515058853, -0.411444153739602, 1.1866832499584858, 3.66703991172953, -0.4354896931543106, -3.151233210047035, -4.6157873779402525]",56.75520949562399,54.59956214461839,-29.353902255182064,-19.428380848524842,10.918570709588947,4.234722696086923,-13.984848145142003,-7.001271674066587,-0.6861620038847152,-6.639938499395797,-0.16475731988710618,-0.20730753102817623,-12.295504969942115,4.706247020381156,5.54876399879253,-0.05968542170548263,-0.017578198969418146,4.772205422030311,4.9269495984261,1.1668727433139185,-0.6203653288075106
251,-1.3557875156402588,-0.26100000739097595,0.5035609006881714,0.6541545391082764,0.0,-0.20206183195114136,-1.4112447500228882,-0.13370636105537415,0.440756618976593,1.5084885358810425,0.0,-0.35920292139053345,-0.16872797906398773,-0.9143990874290466,0.26919442415237427,-1.0548069477081299,1.3457651138305664,1.5084829330444336,-2.790977954864502,-1.0377579927444458,0.36566367745399475,4.267489910125732,0.0,-1.3014600276947021,-1.4850332736968994,0.0,0.8226435780525208,-2.2228240966796875,1.3835768699645996,1.3059996366500854,3.371128559112549,0.0,-1.195000171661377,-5.253911018371582,9.474381446838379,7.940624713897705,2.1446914672851562,-2.4045825004577637,6.0685577392578125,-1.652967929840088,-3.0708937644958496,-4.407323360443115,0.9960879610537374,0.088352814475967,-0.08790674663175387,0.9888909111444957,-0.009009869057227195,0.11953470638264055,-0.4362013542616663,-2.8562236627137603,0.877335847440084,-1.1877138238502916,-0.0950812013436264,0.6032325044490412,0.15730964224948873,0.20459300832108296,-0.07067384870048327,-0.9197722606971294,-0.027688285072327345,0.4014758043850715,0.6065387596431491,0.043894456282740316,0.1754915794342573,0.06712349906594846,-0.9994157457113498,0.28458814683908423,-1.1644996043071139,1.40433927295076,1.4269642796154547,-2.5470764473362153,-0.9997682757496209,0.2399382249384765,"[4.142742821728382, -0.45724666328306596, -1.4690619804308578, -1.9748369502857148, -1.1358099088992581, 0.8188595188737042, -4.285450340053049, 1.0883051629987692, 0.49284329939382576, 6.005416337552574, -1.1194889767575094, -3.0549005659424497, -3.6343867403594823, 7.081627866965259, 5.603682855049394, 0.28876001343898977, -0.2370955476447075, 4.854713333898766, -0.8209949412154693, -3.3985482387458594, -4.804526223063118]",57.53428440336852,57.61086299091167,-30.212498756070453,-19.327514307711706,11.11661530257686,1.8504607691695507,-8.817466040430716,-1.7527265863876025,-0.8232803705844947,-5.493549281887283,0.03672948902037998,-0.033614900379252965,-8.208859372239871,2.9812124282168924,6.703552847994459,0.7319237197133134,-0.064421565814617,1.6392201078244568,5.188750413590466,1.3848009152365135,-0.09979981349665934
